Employee_ID,Age,Gender,Department,Job_Role,Work_Experience,Work_Hours_per_Week,Remote_Work,Workload_Score,Job_Satisfaction,Sleep_Hours,Physical_Activity_Hrs,Caffeine_Intake,Stress_Level,Mental_Health_Score
E1794,36,Female,Marketing,Manager,16,46,Yes,9,5,8.2,0.4,2,6.0,53.3
E1795,46,Male,Finance,Developer,16,63,Yes,4,8,8.8,0.4,3,2.7,75.2
E1796,57,Male,Marketing,Team Lead,15,38,Yes,3,1,6.2,1.8,5,6.2,43.4
E1797,32,Male,Finance,Manager,6,42,Yes,3,2,6.8,1.4,2,3.3,74.9
E1798,36,Male,IT,Manager,9,34,No,3,7,7.1,1.5,6,2.8,76.1
E1799,25,Female,Finance,Intern,7,42,Yes,7,8,8.7,1.6,0,4.0,71.0
E1800,42,Female,IT,Developer,14,30,Yes,9,3,5.3,0.7,3,8.9,40.0
E1801,34,Female,IT,Executive,11,54,Yes,5,8,7.1,1.5,0,3.6,69.6
E1802,43,Female,Sales,Manager,21,33,No,7,1,5.6,2.0,0,6.3,53.0
E1803,40,Female,IT,Analyst,16,65,No,7,9,5.1,1.4,6,5.2,59.7
E1804,55,Female,Finance,Analyst,25,39,Yes,7,2,4.4,0.8,3,6.3,46.6
E1805,35,Female,Sales,Executive,6,57,No,5,2,7.1,1.4,3,5.0,60.1
E1806,25,Female,Sales,Team Lead,22,35,Yes,7,4,8.4,1.8,6,6.5,53.7
E1807,48,Male,IT,Developer,27,56,Yes,6,3,5.8,0.3,6,3.4,73.2
E1808,50,Female,Marketing,Intern,16,41,No,3,4,6.8,0.5,2,3.3,73.2
E1809,49,Male,Marketing,Analyst,20,32,Yes,3,6,7.2,1.8,5,2.9,79.5
E1810,56,Female,Sales,Analyst,29,62,No,9,7,6.1,1.9,5,7.8,40.0
E1811,29,Female,IT,Executive,16,39,Yes,4,5,8.5,1.0,6,4.5,68.3
E1812,37,Male,Marketing,Team Lead,12,60,No,8,2,5.8,0.7,4,7.3,43.9
E1813,57,Male,IT,Team Lead,17,44,Yes,6,3,4.6,0.6,0,6.3,52.3
E1814,51,Female,IT,Executive,5,36,No,5,3,4.7,1.0,5,6.0,56.5
E1815,39,Female,Sales,Analyst,27,65,No,8,5,8.5,1.9,1,6.2,49.5
E1816,23,Male,Sales,Developer,25,43,Yes,3,5,8.9,0.3,6,3.6,69.4
E1817,34,Female,HR,Analyst,13,43,Yes,7,4,5.4,0.8,6,8.3,40.0
E1818,25,Female,Marketing,Team Lead,8,32,Yes,9,8,4.7,1.8,2,5.9,52.2
E1819,47,Female,Marketing,Intern,24,32,No,9,6,6.4,0.7,6,6.8,41.7
E1820,46,Other,Marketing,Analyst,5,51,Yes,4,6,7.5,1.5,2,4.0,69.1
E1821,51,Female,Finance,Developer,12,48,Yes,4,1,7.1,0.8,4,6.4,47.0
E1822,32,Male,IT,Manager,9,64,No,3,6,8.8,1.6,4,2.6,82.1
E1823,28,Female,Sales,Analyst,3,41,Yes,6,3,8.1,2.0,6,5.3,59.9
E1824,52,Female,Marketing,Executive,3,34,No,9,6,8.3,0.8,0,4.8,60.4
E1825,31,Male,HR,Manager,1,39,Yes,8,6,6.7,1.7,2,7.0,46.9
E1826,34,Male,Marketing,Executive,25,62,Yes,4,2,5.6,2.0,2,4.0,68.4
E1827,52,Male,IT,Executive,22,42,No,3,1,7.5,2.0,1,5.5,50.7
E1828,28,Female,IT,Executive,18,64,No,6,3,6.2,0.9,0,7.7,40.0
E1829,57,Female,Sales,Analyst,24,61,Yes,3,5,5.4,1.0,0,6.0,49.8
E1830,41,Female,Finance,Team Lead,12,40,Yes,3,4,4.8,0.6,5,4.3,65.6
E1831,25,Female,Sales,Manager,9,67,Yes,6,7,6.6,0.6,4,4.5,62.7
E1832,28,Female,Marketing,Developer,9,53,Yes,6,4,7.0,1.0,5,5.5,54.4
E1833,22,Male,HR,Team Lead,18,64,Yes,6,8,6.8,0.4,0,5.4,58.5
E1834,34,Male,Sales,Analyst,18,48,Yes,3,7,4.6,1.4,6,3.6,73.6
E1835,43,Male,Finance,Executive,29,35,No,4,9,6.8,1.1,1,3.0,74.1
E1836,42,Male,Sales,Developer,7,69,No,5,1,4.8,1.8,6,7.4,40.0
E1837,43,Female,IT,Manager,27,64,Yes,5,5,7.3,1.6,6,4.8,65.4
E1838,49,Female,Marketing,Team Lead,4,33,Yes,3,4,6.1,0.6,0,4.2,74.6
E1839,30,Male,Marketing,Intern,13,62,Yes,3,6,8.2,1.0,5,2.5,77.2
E1840,47,Female,Marketing,Team Lead,17,42,No,4,1,7.9,1.5,3,6.3,52.3
E1841,30,Female,Marketing,Developer,24,65,No,6,6,7.6,0.4,6,5.2,58.0
E1842,36,Male,Marketing,Analyst,2,48,No,3,1,7.5,0.1,6,4.9,62.8
E1843,31,Male,Marketing,Manager,14,41,No,9,1,6.8,1.7,3,6.2,47.5
E1844,45,Male,HR,Developer,3,40,No,7,8,4.3,0.3,1,6.4,45.0
E1845,29,Male,Finance,Executive,5,35,Yes,6,2,7.3,1.8,4,5.0,56.6
E1846,45,Female,Marketing,Manager,14,41,Yes,9,6,6.3,1.8,2,7.0,42.3
E1847,37,Male,Finance,Team Lead,3,56,No,3,6,6.3,0.9,0,3.0,75.3
E1848,47,Male,Marketing,Developer,23,54,Yes,7,6,5.9,1.6,5,4.7,65.2
E1849,48,Female,Sales,Team Lead,7,32,No,9,8,8.6,0.7,4,6.5,45.5
E1850,58,Other,Marketing,Team Lead,18,32,No,8,4,5.2,1.7,5,7.0,42.1
E1851,25,Male,IT,Team Lead,13,49,No,4,3,5.6,1.6,4,5.2,64.6
E1852,45,Male,HR,Analyst,29,57,Yes,7,6,8.8,0.2,0,7.0,44.2
E1853,40,Male,Sales,Team Lead,23,52,No,3,4,8.1,1.2,2,5.8,54.5
E1854,57,Male,Sales,Executive,27,32,No,5,2,4.1,1.3,0,6.0,54.2
E1855,31,Male,IT,Executive,22,53,No,9,6,8.5,0.0,2,4.9,59.2
E1856,46,Female,Marketing,Manager,10,69,No,3,5,5.1,2.0,5,5.6,55.1
E1857,39,Male,HR,Intern,25,35,No,5,9,7.5,0.8,1,2.3,80.6
E1858,40,Male,Sales,Team Lead,13,49,Yes,4,6,6.8,1.0,2,4.6,63.0
E1859,57,Female,HR,Team Lead,16,40,Yes,4,3,6.7,0.4,4,4.7,64.9
E1860,31,Male,Sales,Developer,9,61,Yes,6,5,7.6,1.2,1,5.3,59.6
E1861,54,Male,Marketing,Analyst,2,56,Yes,9,8,5.0,1.6,5,7.5,40.0
E1862,26,Male,Sales,Intern,23,50,No,6,9,4.8,1.2,3,3.8,72.6
E1863,56,Other,Sales,Manager,5,42,No,5,8,7.3,1.6,1,3.3,72.6
E1864,55,Male,Finance,Intern,29,51,Yes,5,3,5.5,1.5,2,6.4,50.0
E1865,54,Female,Marketing,Team Lead,22,64,Yes,4,9,8.9,0.5,1,4.6,62.0
E1866,42,Female,IT,Developer,17,51,Yes,7,3,6.3,0.9,5,8.9,40.0
E1867,38,Male,IT,Analyst,23,57,No,5,8,4.6,0.3,1,3.1,79.1
E1868,43,Other,Marketing,Manager,22,50,Yes,5,9,7.4,0.1,5,3.2,75.4
E1869,58,Male,IT,Intern,4,47,Yes,9,7,5.5,0.1,3,5.5,59.8
E1870,36,Male,Marketing,Manager,17,60,Yes,7,4,4.7,1.9,2,7.3,41.4
E1871,56,Female,IT,Team Lead,9,66,Yes,6,9,6.1,2.0,6,4.4,64.3
E1872,49,Female,Finance,Manager,20,50,No,6,3,8.8,0.2,4,6.4,48.8
E1873,28,Female,IT,Developer,2,43,Yes,5,3,6.1,0.7,1,5.2,54.6
E1874,53,Male,Sales,Manager,24,54,Yes,9,2,5.7,0.2,6,8.5,40.0
E1875,32,Male,Marketing,Executive,18,56,Yes,6,3,6.2,1.7,0,5.9,50.5
E1876,31,Female,HR,Developer,21,69,Yes,6,1,4.1,1.0,4,7.2,45.5
E1877,30,Male,HR,Intern,27,52,No,8,4,4.7,1.2,1,6.5,52.3
E1878,35,Male,Marketing,Analyst,22,60,Yes,9,8,8.2,1.1,4,7.0,40.0
E1879,34,Male,Finance,Analyst,11,58,Yes,6,5,8.9,1.4,6,3.8,73.5
E1880,46,Male,IT,Team Lead,13,59,No,4,2,4.8,0.6,0,5.5,54.2
E1881,23,Female,Finance,Team Lead,8,55,Yes,3,3,6.7,0.3,4,6.2,46.1
E1882,56,Male,HR,Executive,27,49,No,5,1,8.8,0.0,6,6.9,48.0
E1883,28,Other,Marketing,Intern,1,67,Yes,5,2,4.8,0.9,4,5.3,56.1
E1884,42,Male,Marketing,Analyst,17,48,Yes,4,1,4.9,1.8,0,5.2,66.2
E1885,39,Female,Finance,Analyst,12,56,No,3,2,8.6,0.6,0,4.9,58.8
E1886,24,Male,Finance,Analyst,4,54,No,3,3,7.5,0.4,0,5.0,59.2
E1887,32,Male,IT,Analyst,21,69,No,4,1,4.8,1.9,3,7.1,40.3
E1888,45,Male,Sales,Manager,13,67,Yes,7,9,6.0,0.2,5,3.5,72.4
E1889,40,Male,Sales,Intern,29,52,Yes,7,5,4.3,0.1,5,7.6,41.6
E1890,25,Female,IT,Developer,9,58,Yes,3,8,6.2,1.8,6,2.3,76.4
E1891,47,Other,Sales,Developer,27,44,No,7,5,7.9,1.4,0,6.9,46.8
E1892,59,Female,HR,Executive,7,32,No,7,8,6.8,0.8,6,3.4,71.6
E1893,53,Male,Sales,Manager,23,39,Yes,7,7,7.2,1.5,5,4.1,64.6
E1894,57,Male,IT,Analyst,24,44,No,3,4,5.6,1.5,4,6.1,47.0
E1895,58,Male,Sales,Analyst,5,45,No,7,7,4.8,0.1,0,7.4,43.7
E1896,54,Female,Marketing,Team Lead,5,46,Yes,5,6,4.1,1.4,1,5.2,59.3
E1897,57,Female,Finance,Team Lead,17,48,No,8,3,8.1,1.3,0,6.3,47.9
E1898,24,Female,HR,Executive,9,40,Yes,3,9,7.2,1.9,0,2.7,80.7
E1899,30,Male,Marketing,Analyst,6,34,Yes,4,9,5.1,1.9,5,4.0,69.6
E1900,29,Female,Marketing,Executive,25,34,No,7,5,6.1,0.8,6,6.5,50.6
E1901,54,Male,IT,Manager,19,43,Yes,6,8,8.0,1.2,2,4.0,72.9
E1902,27,Female,Finance,Developer,16,55,Yes,3,7,6.7,0.3,4,1.5,88.7
E1903,25,Female,Finance,Analyst,21,37,No,9,9,5.5,0.1,5,5.4,62.6
E1904,34,Female,HR,Intern,2,34,No,4,7,5.3,0.9,6,2.6,83.5
E1905,23,Female,IT,Manager,10,36,No,8,4,5.1,1.4,6,7.7,40.8
E1906,26,Male,HR,Analyst,16,45,No,5,4,8.1,1.1,4,5.3,52.5
E1907,48,Female,Sales,Intern,5,43,Yes,9,8,6.9,0.9,6,5.8,53.9
E1908,53,Male,Marketing,Team Lead,15,66,No,4,6,7.5,1.6,1,3.7,71.1
E1909,42,Female,HR,Executive,13,33,No,7,9,8.3,1.6,3,6.3,50.2
E1910,29,Male,Marketing,Team Lead,13,65,Yes,6,7,8.9,1.5,2,5.5,55.7
E1911,59,Female,IT,Developer,13,46,No,7,7,5.2,0.2,1,5.8,55.5
E1912,29,Female,Sales,Team Lead,15,65,Yes,4,4,4.9,1.6,1,4.5,66.3
E1913,24,Female,IT,Analyst,14,35,Yes,3,3,6.3,1.8,4,5.8,48.6
E1914,24,Female,Sales,Intern,8,45,No,9,8,4.2,0.1,2,6.5,52.1
E1915,43,Female,Sales,Team Lead,11,58,No,6,7,8.0,0.8,4,3.9,64.4
E1916,27,Female,Marketing,Analyst,18,65,Yes,9,4,8.4,2.0,3,6.2,49.2
E1917,23,Female,IT,Developer,24,67,Yes,9,4,7.4,1.2,6,7.6,40.0
E1918,44,Female,IT,Intern,4,66,No,6,1,5.3,1.0,4,7.7,40.0
E1919,23,Male,HR,Team Lead,26,39,Yes,4,7,4.6,0.4,0,4.9,64.1
E1920,59,Other,IT,Executive,10,65,Yes,8,1,5.9,1.1,4,8.3,40.0
E1921,38,Female,HR,Executive,1,58,No,8,4,8.2,0.9,6,6.0,54.0
E1922,56,Female,Finance,Intern,29,43,No,7,3,5.7,0.3,0,6.1,53.1
E1923,55,Male,Finance,Executive,5,33,No,4,3,4.2,0.9,1,5.6,49.5
E1924,44,Male,Finance,Team Lead,13,65,No,6,1,5.4,0.3,3,6.7,44.7
E1925,51,Female,IT,Team Lead,1,42,No,4,4,8.9,1.5,6,3.3,75.8
E1926,29,Male,IT,Intern,23,47,No,6,1,7.4,1.9,5,6.4,50.8
E1927,43,Female,HR,Team Lead,8,62,Yes,9,8,8.5,0.9,0,6.3,44.3
E1928,57,Female,Sales,Analyst,3,50,No,7,1,7.9,1.3,3,6.4,51.9
E1929,26,Male,HR,Developer,3,45,Yes,3,6,6.7,0.9,4,5.2,60.2
E1930,34,Female,Finance,Executive,7,44,Yes,9,7,4.7,0.3,5,5.4,53.9
E1931,50,Female,HR,Analyst,4,34,Yes,3,2,5.7,1.9,4,4.2,67.6
E1932,52,Female,Sales,Intern,3,35,No,4,4,6.9,0.3,6,4.1,66.5
E1933,37,Female,IT,Executive,15,67,Yes,6,3,8.4,0.2,1,6.4,50.3
E1934,51,Male,HR,Analyst,8,32,Yes,3,9,5.3,0.9,6,3.3,68.2
E1935,37,Female,Finance,Team Lead,3,41,No,9,7,4.6,1.3,6,5.8,52.5
E1936,33,Male,Finance,Intern,29,65,No,6,2,6.8,0.7,6,4.4,68.3
E1937,38,Female,IT,Intern,7,62,No,7,6,4.9,0.4,4,4.8,63.2
E1938,37,Female,HR,Executive,18,65,Yes,9,9,7.1,1.6,0,3.9,71.2
E1939,33,Male,Sales,Team Lead,11,62,Yes,4,3,5.3,0.7,1,6.1,50.5
E1940,29,Female,IT,Executive,11,60,No,6,6,5.2,0.4,3,4.4,66.5
E1941,41,Female,HR,Manager,17,50,Yes,4,3,6.0,0.7,1,5.8,53.1
E1942,24,Male,Marketing,Analyst,28,56,No,6,3,7.0,0.4,3,6.4,46.0
E1943,37,Other,Finance,Manager,6,56,Yes,9,4,6.7,1.0,2,8.2,40.0
E1944,51,Male,Sales,Analyst,8,37,No,8,9,5.2,1.3,0,4.8,66.0
E1945,44,Male,Sales,Developer,1,66,Yes,8,8,8.5,1.6,0,5.5,59.4
E1946,49,Female,Sales,Intern,29,61,Yes,6,1,4.5,0.5,3,7.1,40.2
E1947,26,Female,Finance,Executive,10,55,No,7,1,4.2,0.3,4,7.6,40.0
E1948,41,Female,HR,Developer,28,31,Yes,4,7,7.0,0.0,5,3.8,66.8
E1949,22,Female,IT,Developer,25,41,Yes,5,3,4.6,0.5,4,6.7,46.9
E1950,51,Female,HR,Intern,19,51,No,6,7,6.5,0.0,2,5.5,59.0
E1951,42,Female,IT,Intern,3,46,Yes,6,9,8.8,0.7,3,3.8,75.7
E1952,41,Male,Sales,Analyst,4,36,Yes,8,3,7.5,0.3,2,6.3,45.3
E1953,27,Male,HR,Manager,11,33,Yes,3,3,7.1,1.2,3,3.9,71.4
E1954,43,Male,Sales,Team Lead,15,66,Yes,9,2,6.9,0.8,2,7.7,40.0
E1955,39,Male,Marketing,Analyst,1,67,Yes,8,1,4.9,0.2,3,8.0,40.0
E1956,29,Female,Sales,Team Lead,9,61,No,4,9,6.2,0.8,0,3.3,70.8
E1957,53,Male,Sales,Developer,11,40,No,8,6,5.7,0.4,2,5.0,65.3
E1958,54,Male,IT,Team Lead,19,30,Yes,5,6,8.8,1.4,2,3.9,63.9
E1959,37,Male,Marketing,Manager,13,54,Yes,7,8,5.2,0.7,3,4.8,60.1
E1960,33,Female,Sales,Analyst,26,53,No,9,5,6.4,0.3,1,6.9,45.9
E1961,59,Female,Sales,Intern,16,46,No,5,9,8.7,0.7,1,5.8,55.0
E1962,55,Female,Marketing,Manager,4,37,Yes,7,5,7.9,0.4,0,6.0,55.7
E1963,35,Female,Marketing,Manager,1,56,No,5,2,8.8,1.6,4,6.6,44.6
E1964,57,Female,HR,Analyst,20,47,No,9,6,7.0,2.0,4,5.8,55.5
E1965,54,Female,IT,Intern,13,56,Yes,8,9,5.7,0.1,0,5.4,56.6
E1966,44,Male,Marketing,Manager,1,51,Yes,5,3,8.1,1.4,4,6.4,48.9
E1967,23,Female,Marketing,Intern,5,45,Yes,8,4,5.5,0.5,5,5.3,56.2
E1968,42,Female,Finance,Executive,5,31,No,9,8,4.8,0.1,5,6.1,51.7
E1969,23,Female,Marketing,Executive,14,34,No,8,6,7.5,0.0,5,6.5,47.6
E1970,48,Female,IT,Executive,27,47,No,4,7,7.2,1.8,6,3.7,69.3
E1971,30,Female,Sales,Team Lead,23,32,Yes,8,7,8.4,0.7,6,4.9,59.2
E1972,22,Female,Sales,Manager,14,56,No,3,4,8.8,2.0,5,3.3,74.7
E1973,32,Female,Sales,Analyst,8,46,No,5,6,8.3,0.9,3,4.6,59.2
E1974,24,Male,Sales,Analyst,4,45,No,9,9,4.3,0.4,1,4.6,62.6
E1975,44,Female,Finance,Team Lead,7,35,Yes,6,3,7.3,1.6,0,6.0,49.7
E1976,47,Male,Marketing,Analyst,20,36,No,6,8,7.9,1.9,3,5.0,59.6
E1977,25,Female,Sales,Executive,19,43,Yes,6,7,8.9,1.6,5,4.0,67.7
E1978,39,Female,HR,Manager,15,67,No,9,4,5.9,1.5,0,5.8,56.2
E1979,27,Male,Sales,Analyst,22,69,No,3,3,4.8,0.7,1,4.4,66.8
E1980,56,Female,Marketing,Analyst,4,44,Yes,8,7,8.3,0.1,4,5.3,58.5
E1981,43,Male,Sales,Developer,19,62,No,5,9,5.6,0.4,3,2.9,77.3
E1982,36,Female,Finance,Developer,9,56,Yes,7,3,7.0,0.9,1,6.4,48.2
E1983,43,Male,IT,Developer,21,58,No,7,9,5.9,1.9,0,5.0,59.4
E1984,58,Female,IT,Manager,13,66,Yes,9,8,6.0,1.4,2,7.2,40.0
E1985,33,Male,Marketing,Executive,14,34,No,4,3,7.7,1.7,3,4.6,65.4
E1986,59,Female,IT,Intern,23,58,No,3,8,5.8,0.6,6,3.4,73.6
E1987,39,Male,IT,Executive,28,61,Yes,5,4,7.5,1.4,0,4.5,67.6
E1988,56,Female,HR,Executive,14,35,No,8,6,4.1,1.7,0,6.1,49.5
E1989,51,Female,Marketing,Manager,22,31,Yes,6,2,5.6,1.0,6,7.1,47.0
E1990,45,Other,Marketing,Manager,10,35,Yes,3,8,5.6,0.9,1,3.1,74.6
E1991,51,Female,IT,Developer,16,33,No,3,9,7.7,1.4,0,3.4,71.1
E1992,35,Female,IT,Analyst,5,58,No,5,7,5.6,1.1,3,4.5,68.6
E1993,27,Male,IT,Team Lead,23,54,No,9,8,7.2,2.0,5,4.8,62.7
E1994,24,Male,Finance,Team Lead,27,38,No,8,7,7.4,0.9,6,5.0,65.0
E1995,37,Male,Sales,Intern,6,32,No,9,4,7.3,0.4,3,9.3,40.0
E1996,28,Female,Finance,Analyst,26,55,No,9,1,7.0,0.9,6,7.8,40.0
E1997,35,Female,Marketing,Intern,2,56,No,4,3,6.1,0.5,0,3.6,74.3
E1998,30,Male,HR,Developer,13,65,Yes,9,7,5.9,1.1,1,5.3,56.8
E1999,36,Female,Sales,Intern,29,61,Yes,8,7,6.8,0.3,3,5.1,60.2
E2000,42,Female,HR,Analyst,13,30,Yes,4,3,4.3,1.9,2,4.6,63.7
